user_id,user_name,anime_id,anime_title,score,status,progress
45,gray,4163,My Bride is a Mermaid OVA,70,COMPLETED,2
45,gray,4177,Xam'd: Lost Memories,40,COMPLETED,26
45,gray,4181,Clannad: After Story,65,COMPLETED,24
45,gray,4182,Darker than Black: Beneath Cherry Blossoms in Full Bloom,60,COMPLETED,1
45,gray,4186,Chrome Shelled Regios,60,COMPLETED,24
45,gray,4192,Hayate the Combat Butler!!,70,COMPLETED,25
45,gray,4205,Kimikiss pure rouge Special,40,COMPLETED,1
45,gray,4224,Toradora!,65,COMPLETED,25
45,gray,4246,"Eureka Seven: Good Night, Sleep Tight, Young Lovers",40,COMPLETED,1
45,gray,4280,the Garden of sinners Chapter 4: garan-no-dou. (The Hollow Shrine),60,COMPLETED,1
45,gray,4282,the Garden of sinners Chapter 5: Paradox Paradigm,80,COMPLETED,1
45,gray,4382,The Melancholy of Haruhi Suzumiya (2009),65,COMPLETED,14
45,gray,4447,Case Closed: Full Score of Fear,55,COMPLETED,1
45,gray,4472,Lucky☆Star OVA,80,COMPLETED,1
45,gray,4477,Nodame Cantabile: Paris-hen,70,COMPLETED,11
45,gray,4548,Yozakura Quartet,50,COMPLETED,12
45,gray,4565,Gurren Lagann The Movie: The Lights in the Sky are Stars,50,COMPLETED,1
45,gray,4654,A Certain Magical Index,60,COMPLETED,24
45,gray,4705,Tengen Toppa Gurren Lagann: Parallel Works,30,COMPLETED,8
45,gray,4715,Shigofumi: And Then...,40,COMPLETED,1
45,gray,4719,Queen's Blade: The Exiled Virgin,20,COMPLETED,12
45,gray,4722,Skip Beat!,80,COMPLETED,25
45,gray,4725,Ga-Rei-Zero,80,COMPLETED,12
45,gray,4726,Tower of Druaga: The Sword of Uruk,70,COMPLETED,12
45,gray,4752,Vampire Knight: Guilty,50,COMPLETED,13
45,gray,4772,ARIA The ORIGINATION: That Little Secret Place...,60,COMPLETED,1
45,gray,4789,ef ~ A Tale of Melodies,10,COMPLETED,12
45,gray,4798,Tower of Druaga: The Aegis of Uruk - Jil's Adventure,60,COMPLETED,1
45,gray,4811,Strawberry Marshmallow Encore,40,COMPLETED,2
45,gray,4814,Junjo Romantica 2,50,COMPLETED,12
45,gray,4872,Goku Sayonara Zetsubou Sensei,70,COMPLETED,3
45,gray,4879,Mouryou no Hako,50,COMPLETED,13
45,gray,4884,Tales of the Abyss,10,COMPLETED,26
45,gray,4896,Umineko: When They Cry,20,COMPLETED,26
45,gray,4901,Black Lagoon: Roberta's Blood Trail,70,COMPLETED,5
45,gray,4918,xxxHOLiC Shunmuki,70,COMPLETED,2
45,gray,4938,Tsubasa: Spring Thunder Chronicles,50,COMPLETED,2
45,gray,4970,Afro Samurai: Resurrection,30,COMPLETED,1
45,gray,4981,Casshern Sins,70,COMPLETED,24
45,gray,4985,Magical Girl Lyrical Nanoha: The Movie 1st,80,COMPLETED,1
45,gray,5030,Maria†Holic,60,COMPLETED,12
45,gray,5037,Terra e... Specials,50,COMPLETED,3
45,gray,5056,Penguin Musume♥Heart Special,40,COMPLETED,1
45,gray,5060,Hetalia Axis Powers,30,COMPLETED,52
45,gray,5065,Detroit Metal City: Birth of the Metal Devil,0,COMPLETED,1
45,gray,5074,Birdy the Mighty: Decode 02,60,COMPLETED,12
45,gray,5081,Bakemonogatari,65,COMPLETED,15
45,gray,5114,Fullmetal Alchemist: Brotherhood,30,COMPLETED,64
45,gray,5118,The Melancholy of Haruhi-chan Suzumiya,70,COMPLETED,25
45,gray,5158,Noisy Birth,0,COMPLETED,1
45,gray,5162,Minami-ke: Okaeri,60,COMPLETED,13
45,gray,5177,Electromagnetic Girlfriend,60,COMPLETED,2
45,gray,5204,the Garden of sinners Chapter 6: Fairy Tale. (Oblivion Recording),60,COMPLETED,1
45,gray,5205,the Garden of sinners Chapter 7: ……not nothing heart. (Murder Speculation Part B),60,COMPLETED,1
45,gray,5220,Shangri-la,60,COMPLETED,24
45,gray,5233,The Slayers Evolution-R,50,COMPLETED,13
45,gray,5244,ARIA The NATURAL: Sono Futatabi Deaeru Kiseki ni...,20,COMPLETED,1
45,gray,5300,Natsume's Book of Friends Season 2,75,COMPLETED,13
45,gray,5306,Tales of Symphonia: The Animation - Tethe'alla Arc,40,COMPLETED,4
45,gray,5332,Library Wars: Romance Impairment,15,COMPLETED,1
45,gray,5341,Spice and Wolf II,50,COMPLETED,12
45,gray,5356,Canaan,10,COMPLETED,13
45,gray,5365,La Maison en Petits Cubes,70,COMPLETED,1
45,gray,5420,Erin,50,COMPLETED,50
45,gray,5460,Case Closed: The Jet Black Chaser,70,COMPLETED,1
45,gray,5462,Aim for the Top! Gunbuster Science Lesson,40,COMPLETED,6
45,gray,5493,Ranma 1/2: Akumu! Shunmin Kou,70,COMPLETED,1
45,gray,5501,Gun x Sword-san,0,COMPLETED,13
45,gray,5507,Valkyria Chronicles,10,COMPLETED,26
45,gray,5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,50,COMPLETED,1
45,gray,5530,PandoraHearts,30,COMPLETED,25
45,gray,5630,Eden of the East,70,COMPLETED,11
45,gray,5678,Kobato,30,COMPLETED,24
45,gray,5680,K-ON!,60,COMPLETED,13
45,gray,5681,Summer Wars,90,COMPLETED,1
45,gray,5682,Phantom: Requiem for the Phantom,60,COMPLETED,26
45,gray,5690,Nodame Cantabile Finale,60,COMPLETED,11
45,gray,5764,"The Familiar of Zero: ""Rondo"" of Princesses - Seductive Beach",20,COMPLETED,1
45,gray,5781,Tenchi Muyo! War on Geminar,40,COMPLETED,13
45,gray,5859,Kiddy GiRL-AND Pilot,60,COMPLETED,1
45,gray,5909,Student Council's Discretion,50,COMPLETED,12
45,gray,5941,Cross Game,95,COMPLETED,50
45,gray,5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,70,COMPLETED,1
45,gray,5957,Nyoron! Churuya-san,60,COMPLETED,13
45,gray,5978,Kannagi Special,60,COMPLETED,1
45,gray,6007,Spice and Wolf II: Wolf and the Amber Melancholy,70,COMPLETED,1
45,gray,6045,Kimi ni Todoke: From Me to You,20,COMPLETED,25
45,gray,6046,Tales of Vesperia: The First Strike,40,COMPLETED,1
45,gray,6211,Tokyo Magnitude 8.0,90,COMPLETED,11
45,gray,6213,A Certain Scientific Railgun,40,COMPLETED,24
45,gray,6347,Baka and Test - Summon the Beasts,70,COMPLETED,13
45,gray,6351,"Clannad: Another World, Kyou Chapter",60,COMPLETED,1
45,gray,6372,Eden of the East the Movie I: The King of Eden,70,COMPLETED,1
45,gray,6377,Zan Sayonara Zetsubou Sensei,60,COMPLETED,13
45,gray,6399,Eden of the East: Falling Down,50,COMPLETED,1
45,gray,6408,Bungaku Shoujo,70,COMPLETED,1
45,gray,6444,Letter Bee,50,COMPLETED,25
45,gray,6467,Case Closed: The Lost Ship in the Sky,60,COMPLETED,1
45,gray,6489,Zero no Tsukaima: Princesses no Rondo Picture Drama,20,COMPLETED,7
45,gray,6547,Angel Beats!,40,COMPLETED,13
45,gray,6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko BOX - Pieces of sweet stars,70,COMPLETED,1
45,gray,6566,It's a Rumic World: 50th Anniversary Weekly★Shonen Sunday,60,COMPLETED,1
45,gray,6572,Shakugan no Shana S,50,COMPLETED,4
45,gray,6573,Darker than Black: Gemini of the Meteor,40,COMPLETED,12
45,gray,6586,Yumeiro Patissiere,50,COMPLETED,50
45,gray,6594,Katanagatari,30,COMPLETED,12
45,gray,6628,Dengeki Bunko 2007 Movie Festival Special,70,COMPLETED,1
45,gray,6633,Queen's Blade 2: The Evil Eye,40,COMPLETED,12
45,gray,6637,Eden of the East the Movie II: Paradise Lost,50,COMPLETED,1
45,gray,6675,Redline,60,COMPLETED,1
45,gray,6746,Durarara!!,40,COMPLETED,24
45,gray,6747,Dance in the Vampire Bund,50,COMPLETED,12
45,gray,6772,Broken Blade,60,COMPLETED,1
45,gray,6773,Shakugan no Shana: Season III,60,COMPLETED,24
45,gray,6802,Sound of the Sky,60,COMPLETED,12
45,gray,6811,InuYasha: The Final Act,60,COMPLETED,26
45,gray,6862,K-ON!: Live House!,30,COMPLETED,1
45,gray,6864,xxxHOLiC Rou,60,COMPLETED,2
45,gray,6884,Spice and Wolf II Specials,55,COMPLETED,2
45,gray,7044,Zan Sayonara Zetsubou Sensei Bangaichi,60,COMPLETED,2
45,gray,7059,Black★Rock Shooter (OVA),50,COMPLETED,1
45,gray,7062,Hidamari Sketch x Hoshimittsu,80,COMPLETED,12
45,gray,7311,The Disappearance of Haruhi Suzumiya,50,COMPLETED,1
45,gray,7338,Darker than Black: Origins,50,COMPLETED,4
45,gray,7465,Time of Eve: The Movie,90,COMPLETED,1
45,gray,7645,Heartcatch Precure!,75,COMPLETED,49
45,gray,7711,The Secret World of Arrietty,70,COMPLETED,1
45,gray,7720,Big Windup! 2,70,COMPLETED,13
45,gray,7724,Shiki,80,COMPLETED,22
45,gray,7768,Detective Opera Milky Holmes,80,COMPLETED,12
45,gray,7785,The Tatami Galaxy,70,COMPLETED,11
45,gray,7791,K-ON! Season 2,40,COMPLETED,26
45,gray,7817,Yamada's First Time: B Gata H Kei,50,COMPLETED,12
45,gray,8074,High School of the Dead,40,COMPLETED,12
45,gray,8100,Mardock Scramble: The First Compression,60,COMPLETED,1
45,gray,8115,Welcome to THE SPACE SHOW,55,COMPLETED,1
45,gray,8129,Princess Jellyfish,50,COMPLETED,11
45,gray,8187,Fumiko's Confession,60,COMPLETED,1
45,gray,8197,Sound of the Sky OVA,60,COMPLETED,2
45,gray,8311,Letter Bee Reverse,40,COMPLETED,25
45,gray,8426,Wandering Son,70,COMPLETED,11
45,gray,8476,Zakuro,75,COMPLETED,13
45,gray,8514,Broken Blade 2,60,COMPLETED,1
45,gray,8525,The World God Only Knows,80,COMPLETED,12
45,gray,8769,Oreimo,70,COMPLETED,12
45,gray,8795,Panty & Stocking with Garterbelt,30,COMPLETED,13
45,gray,8841,Is this a Zombie?,40,COMPLETED,12
45,gray,8934,Star Driver,60,COMPLETED,25
45,gray,8937,A Certain Magical Index II,30,COMPLETED,24
45,gray,9135,Fullmetal Alchemist: The Sacred Star of Milos,50,COMPLETED,1
45,gray,9252,Broken Blade 3,60,COMPLETED,1
45,gray,9253,Steins;Gate,40,COMPLETED,24
45,gray,9288,Heartcatch Precure! Hana no Miyako de Fashion Show... Desu ka!?,60,COMPLETED,1
45,gray,9314,Fractale,20,COMPLETED,11
45,gray,9330,Dragon Crisis,30,COMPLETED,12
45,gray,9331,Dream Eater Merry,60,COMPLETED,13
45,gray,9367,Freezing,30,COMPLETED,12
45,gray,9441,Yumeiro Patissiere SP Professional,30,COMPLETED,13
45,gray,9465,Broken Blade 4,60,COMPLETED,1
45,gray,9471,Baka and Test - Summon the Beasts: Matsuri,60,COMPLETED,2
45,gray,9617,K-ON!: The Movie,60,COMPLETED,1
45,gray,9724,Broken Blade 5,60,COMPLETED,1
45,gray,9756,Puella Magi Madoka Magica,75,COMPLETED,12
45,gray,9760,Children who Chase Lost Voices,70,COMPLETED,1
45,gray,9911,Wish Upon the Pleiades,20,COMPLETED,4
45,gray,9941,Tiger & Bunny,70,COMPLETED,25
45,gray,9958,Hayate the Combat Butler: Heaven is a Place on Earth,40,COMPLETED,1
45,gray,9963,Case Closed: Quarter of Silence,60,COMPLETED,1
45,gray,10020,Oreimo (ONA),50,COMPLETED,4
45,gray,10029,From Up on Poppy Hill,95,COMPLETED,1
45,gray,10087,Fate/Zero,50,COMPLETED,13
45,gray,10092,Broken Blade 6,60,COMPLETED,1
45,gray,10162,Bunny Drop,90,COMPLETED,11
45,gray,10163,[C] - CONTROL - The Money and Soul of Possibility,20,COMPLETED,11
45,gray,10187,Hen Zemi (TV),50,COMPLETED,13
45,gray,10218,Berserk: The Golden Age Arc I - The Egg of the King,70,COMPLETED,1
45,gray,10336,"LASTEXILE -Fam, the Silver Wing",40,COMPLETED,21
45,gray,10379,Natsume's Book of Friends Season 3,60,COMPLETED,13
45,gray,10389,A Letter to Momo,80,COMPLETED,1
45,gray,10408,Into the Forest of Fireflies' Light,60,COMPLETED,1
45,gray,10448,rain town,55,COMPLETED,1
45,gray,10491,Higurashi no Naku Koro ni Kira,20,COMPLETED,4
45,gray,10500,Ojii-san no Lamp,60,COMPLETED,1
45,gray,10620,The Future Diary,50,COMPLETED,26
45,gray,10624,Mardock Scramble: The Second Combustion,50,COMPLETED,1
45,gray,10721,Penguindrum,75,COMPLETED,24
45,gray,10800,Chihayafuru,50,COMPLETED,25
45,gray,11113,Bunny Drop Specials,80,COMPLETED,4
45,gray,11239,Hidamari Sketch x Honeycomb,60,COMPLETED,12
45,gray,11285,Black Rock Shooter,40,COMPLETED,8
45,gray,11319,The Familiar of Zero F,30,COMPLETED,12
45,gray,11341,Detective Opera Milky Holmes 2,95,COMPLETED,12
45,gray,11433,Waiting in the Summer,30,COMPLETED,12
45,gray,11597,Nisemonogatari,30,COMPLETED,11
45,gray,11665,Natsume's Book of Friends Season 4,60,COMPLETED,13
45,gray,11741,Fate/Zero Season 2,60,COMPLETED,12
45,gray,11757,Sword Art Online,20,COMPLETED,25
45,gray,11843,Daily Lives of High School Boys,60,COMPLETED,12
45,gray,11977,Puella Magi Madoka Magica the Movie Part 1: Beginnings,85,COMPLETED,1
45,gray,11979,Puella Magi Madoka Magica the Movie Part 2: Eternal,60,COMPLETED,1
45,gray,12079,Black★Rock Shooter,50,COMPLETED,1
45,gray,12113,Berserk: The Golden Age Arc II - The Battle for Doldrey,70,COMPLETED,1
45,gray,12355,Wolf Children,95,COMPLETED,1
45,gray,12431,Space Brothers,60,COMPLETED,99
45,gray,12467,Mysterious Girlfriend X,60,COMPLETED,13
45,gray,12471,Eureka Seven AO,30,COMPLETED,24
45,gray,13125,From the New World,85,COMPLETED,25
45,gray,13203,Lupin the Third: The Woman Called Fujiko Mine,60,COMPLETED,13
45,gray,13259,Kyoto Animation: Ajisai-hen,70,COMPLETED,1
45,gray,13309,Star,80,COMPLETED,1
45,gray,13373,Flower,70,COMPLETED,1
45,gray,13375,Sky,70,COMPLETED,1
45,gray,13495,Where Dreams Come True,40,COMPLETED,1
45,gray,13601,PSYCHO-PASS,60,COMPLETED,22
45,gray,13659,Oreimo 2,10,COMPLETED,13
45,gray,14131,Girls und Panzer,80,COMPLETED,12
45,gray,14227,My Little Monster,40,COMPLETED,13
45,gray,14283,Vividred Operation,50,COMPLETED,12
45,gray,14289,"Say ""I love you"".",20,COMPLETED,13
45,gray,14397,Chihayafuru 2,20,COMPLETED,25
45,gray,14511,Minami-ke Tadaima,70,COMPLETED,13
45,gray,14515,Sasami-san@Ganbaranai,60,COMPLETED,12
45,gray,14647,Detective Opera Milky Holmes: Alternative,50,COMPLETED,2
45,gray,14713,Kamisama Kiss,50,COMPLETED,13
45,gray,14741,"Love, Chunibyo & Other Delusions",60,COMPLETED,12
45,gray,15379,The Troubled Life of Miss Kotoura,60,COMPLETED,12
45,gray,15689,Nekomonogatari Black,60,COMPLETED,4
45,gray,16005,Unlimited Psychic Squad,50,COMPLETED,12
45,gray,16417,Tamako Market,80,COMPLETED,12
45,gray,17791,Shop,70,COMPLETED,1
45,gray,17811,Idea,50,COMPLETED,1
45,gray,17813,Kyoto Animation: Megane-hen,70,COMPLETED,1
45,gray,17815,Umbrella,60,COMPLETED,1
45,gray,17819,Kyoto Animation: Suiei-hen,60,COMPLETED,1
45,gray,16742,"WataMote: No Matter How I Look At It, It's You Guys' Fault I'm Not Popular!",80,COMPLETED,12
45,gray,16049,A Certain Scientific Railgun S,40,COMPLETED,24
45,gray,17909,The Eccentric Family,90,COMPLETED,13
45,gray,16706,The World God Only Knows: Goddesses,90,COMPLETED,12
45,gray,16009,Sunday Without God,55,COMPLETED,12
45,gray,17074,Monogatari Series Second Season,80,COMPLETED,26
45,gray,18041,Rozen Maiden: Zurückspulen,60,COMPLETED,13
45,gray,16498,Attack on Titan,50,COMPLETED,25
45,gray,16518,Arata: The Legend,40,COMPLETED,12
45,gray,18507,Free! -Iwatobi Swim Club-,30,COMPLETED,12
45,gray,17267,Futari wa Milky Holmes,30,COMPLETED,12
45,gray,18229,Gatchaman Crowds,60,COMPLETED,12
45,gray,18857,Oreimo 2 (ONA),10,COMPLETED,3
45,gray,18849,Natsume's Book of Friends: Nyanko-sensei & The First Errand,45,COMPLETED,1
45,gray,16762,The Future Diary: Redial,40,COMPLETED,1
45,gray,16662,The Wind Rises,70,COMPLETED,1
45,gray,16934,"Love, Chunibyo & Other Delusions: Glimmering...Explosive Festival (Slapstick Noel)",70,COMPLETED,1
45,gray,16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,35,COMPLETED,1
45,gray,2832,Ani*Kuri15,60,COMPLETED,15
45,gray,3785,Evangelion: 3.0 You Can (Not) Redo,50,COMPLETED,1
45,gray,9675,The World God Only Knows: Flag 0,60,COMPLETED,1
45,gray,10080,The World God Only Knows II,60,COMPLETED,12
45,gray,10805,The World God Only Knows: 4 Girls and an Idol,80,COMPLETED,1
45,gray,15117,The World God Only Knows: Tenri Arc,80,COMPLETED,2
45,gray,11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,40,COMPLETED,1
45,gray,6795,Genius Party Beyond,40,COMPLETED,5
45,gray,15811,Girls und Panzer OVA Series,80,COMPLETED,6
45,gray,15809,The Devil is a Part-Timer!,60,COMPLETED,13
45,gray,6984,Hidamari Sketch x 365 Specials,60,COMPLETED,3
45,gray,11237,Hidamari Sketch x SP,60,COMPLETED,2
45,gray,9563,Hidamari Sketch x Hoshimittsu Specials,80,COMPLETED,2
45,gray,6624,Kara no Kyoukai Remix: Gate of seventh heaven,20,COMPLETED,1
45,gray,6954,the Garden of sinners Chapter 8: The Final Chapter,20,COMPLETED,1
45,gray,16782,The Garden of Words,85,COMPLETED,1
45,gray,14349,Little Witch Academia,80,COMPLETED,1
45,gray,17725,Magical☆Star Kanon 100%,60,COMPLETED,1
45,gray,6187,Nodame Cantabile OVA,60,COMPLETED,1
45,gray,10180,Otome Youkai Zakuro Picture Drama,45,COMPLETED,2
45,gray,10735,Planetes Picture Drama,25,COMPLETED,9
45,gray,13429,Patema Inverted: Beginning of the Day,80,COMPLETED,4
45,gray,10083,Shiki Specials,70,COMPLETED,2
45,gray,867,Slayers Gorgeous,60,COMPLETED,1
45,gray,866,Slayers Premium,80,COMPLETED,1
45,gray,869,Slayers RETURN,60,COMPLETED,1
45,gray,868,Slayers Great,60,COMPLETED,1
45,gray,16524,Gargantia on the Verdurous Planet,80,COMPLETED,13
45,gray,1072,Sweat Punch,55,COMPLETED,5
45,gray,11553,Toradora!: Bento Battle,45,COMPLETED,1
45,gray,1481,"Urusei Yatsura: Haru da, Tobidase!",40,COMPLETED,2
45,gray,1920,Urusei Yatsura Movie 1: Only You,40,COMPLETED,1
45,gray,1921,Urusei Yatsura Movie 2: Beautiful Dreamer,50,COMPLETED,1
45,gray,7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,70,COMPLETED,1
45,gray,9260,Kizumonogatari Part 1: Tekketsu,0,COMPLETED,1
45,gray,3786,Evangelion: 3.0+1.0 Thrice Upon a Time,0,COMPLETED,1
45,gray,19211,Gargantia on the Verdurous Planet OVA,65,COMPLETED,1
45,gray,18661,Kamisama Hajimemashita OVA,50,COMPLETED,2
45,gray,18499,Yozakura Quartet: Tsuki ni Naku,60,COMPLETED,3
45,gray,17269,Harlock: Space Pirate,30,COMPLETED,1
45,gray,18745,Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni,0,COMPLETED,1
45,gray,14807,the Garden of sinners -recalled out summer-,75,COMPLETED,1
45,gray,16664,The Tale of The Princess Kaguya,0,COMPLETED,1
45,gray,18497,Yozakura Quartet: Hana no Uta,50,COMPLETED,13
45,gray,17265,Log Horizon,75,COMPLETED,25
45,gray,17247,Unbreakable Machine-Doll,30,COMPLETED,12
45,gray,19117,The Pilot's Love Song,25,COMPLETED,13
45,gray,18679,Kill la Kill,70,COMPLETED,24
45,gray,12477,Patema Inverted,70,COMPLETED,1
45,gray,18617,Girls und Panzer der Film,85,COMPLETED,1
45,gray,18671,"Love, Chunibyo & Other Delusions - Heart Throb -",40,COMPLETED,12
45,gray,19199,Tokyo ESP,25,COMPLETED,12
45,gray,19429,Riddle Story of Devil,30,COMPLETED,12
45,gray,19775,Knights of Sidonia,40,COMPLETED,12
45,gray,18139,Tonari no Seki-kun: The Master of Killing Time,60,COMPLETED,21
45,gray,18897,Nisekoi,80,COMPLETED,20
45,gray,19855,Nobunagun,60,COMPLETED,13
45,gray,9479,Coppelion,40,COMPLETED,13
45,gray,18153,Beyond the Boundary,20,COMPLETED,12
45,gray,18893,Arpeggio of Blue Steel,40,COMPLETED,12
45,gray,18411,Gingitsune: Messenger Fox of the Gods,40,COMPLETED,12
45,gray,19365,Samurai Flamenco,70,COMPLETED,22
45,gray,19367,Galilei Donna,30,COMPLETED,11
45,gray,11981,Puella Magi Madoka Magica the Movie -Rebellion-,60,COMPLETED,1
45,gray,12115,Berserk: The Golden Age Arc III - The Advent,60,COMPLETED,1
45,gray,10153,Magical Girl Lyrical Nanoha: The Movie 2nd A's,60,COMPLETED,1
45,gray,11743,A Certain Magical Index: The Miracle of Endymion,20,COMPLETED,1
45,gray,10893,Kyousougiga,60,COMPLETED,1
45,gray,15359,Kyousougiga (2012),75,COMPLETED,5
45,gray,1830,Utawarerumono Specials,70,COMPLETED,4
45,gray,9204,Heart and Yummie,65,COMPLETED,1
45,gray,3593,Utawarerumono OVA,40,COMPLETED,3
45,gray,11887,Kokoro Connect,90,COMPLETED,13
45,gray,16001,Kokoro Connect ~ The OVAs,75,COMPLETED,4
45,gray,15687,"Love, Chunibyo & Other Delusions Lite",60,COMPLETED,6
45,gray,15879,"Love, Chunibyo & Other Delusions: Depth of Field - Ai to Nikushimi Gekijou",40,COMPLETED,7
45,gray,12053,Mardock Scramble: The Third Exhaust,65,COMPLETED,1
45,gray,20461,Le Chevalier D'Eon,50,COMPLETED,24
45,gray,14669,Aura,45,COMPLETED,1
45,gray,467,Ghost in the Shell: Stand Alone Complex,90,COMPLETED,26
45,gray,801,Ghost in the Shell: Stand Alone Complex 2nd GIG,85,COMPLETED,26
45,gray,1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,60,COMPLETED,1
45,gray,400,Outlaw Star,20,COMPLETED,26
45,gray,12029,Star Blazers: Space Battleship Yamato 2199,85,COMPLETED,26
45,gray,11583,Natsuiro Surprise,50,COMPLETED,1
45,gray,651,Green Green THIRTEEN: Erolutions,25,COMPLETED,1
45,gray,1679,Green Green Specials,15,COMPLETED,3
45,gray,3328,School Days: Magical Heart☆Kokoro-chan,5,COMPLETED,1
45,gray,5955,A Certain Magical Index Specials ,15,COMPLETED,2
45,gray,9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato Desukara,50,COMPLETED,1
45,gray,10923,Detective Opera Milky Holmes: Summer Special,70,COMPLETED,1
45,gray,283,Anne of Green Gables,85,COMPLETED,50
45,gray,10155,Dog Days,0,COMPLETED,13
45,gray,6114,Rainbow,65,COMPLETED,26
45,gray,8675,Seitokai Yakuindomo,50,COMPLETED,13
45,gray,20035,A Certain Magical Index Movie Special,15,COMPLETED,1
45,gray,9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku ja Arimasen wa ne.,40,COMPLETED,1
45,gray,10691,Downloader,0,COMPLETED,1
45,gray,19697,A Certain Scientific Railgun S Specials,35,COMPLETED,2
45,gray,8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,25,COMPLETED,2
45,gray,19521,GAME OVER,0,COMPLETED,1
45,gray,20391,August 26: Super Hidamari Festival,0,COMPLETED,1
45,gray,10249,A Certain Magical Index II Specials ,15,COMPLETED,2
45,gray,13535,Good Luck Girl!,70,COMPLETED,13
45,gray,4672,Ghost in the Shell 2.0,50,COMPLETED,1
45,gray,8648,Broken Blade Picture Drama,0,COMPLETED,6
45,gray,3401,The Red Berry,0,COMPLETED,3
45,gray,881,Green Green OVA,25,COMPLETED,1
45,gray,16636,The Troubled Life of Miss Kotoura: Haruka no Heya,35,COMPLETED,6
45,gray,3219,Gakuen Utopia Manabi Straight! Special,60,COMPLETED,1
45,gray,14575,Minami-ke: Omatase,70,COMPLETED,1
45,gray,5196,ARIA The ORIGINATION Picture Drama,0,COMPLETED,7
45,gray,3484,Maison Ikkoku: Prelude,45,COMPLETED,1
45,gray,5713,Minami-ke: Betsubara,55,COMPLETED,1
45,gray,20221,Minami-ke Natsuyasumi,70,COMPLETED,1
45,gray,10067,Angel Beats!: Another Epilogue,0,COMPLETED,1
45,gray,9062,Angel Beats! Specials,0,COMPLETED,2
45,gray,19945,3D Nyanko-sensei Gekijou,0,COMPLETED,5
45,gray,793,xxxHOLiC - A Midsummer Night's Dream,55,COMPLETED,1
45,gray,6927,Eden of The East Compilation: Air Communication,0,COMPLETED,1
45,gray,17739,Hidamari Sketch Sae & Hiro Graduation,0,COMPLETED,2
45,gray,8985,The Tatami Galaxy Specials,55,COMPLETED,3
45,gray,15159,Fantastic Children Special,0,COMPLETED,1
45,gray,13233,Mugen no Ryvius: Illusion,35,COMPLETED,6
45,gray,6127,Toradora!: SOS! Hurray for Foodies,35,COMPLETED,4
45,gray,7017,K-ON! Season 1 Shorts,0,COMPLETED,7
45,gray,9203,K-ON! Season 2 Shorts,0,COMPLETED,9
45,gray,9734,K-ON! Season 2: Plan!,0,COMPLETED,1
45,gray,10469,Sayonara Zetsubou Sensei: Nyankin no Kirisuto,55,COMPLETED,1
45,gray,13731,Koukyoushihen Eureka Seven: New Order,35,COMPLETED,1
45,gray,807,Tsubasa Reservoir Chronicle the Movie: The Princess in the Birdcage Kingdom,25,COMPLETED,1
45,gray,17901,All Alone With You,0,COMPLETED,1
45,gray,6291,Full Metal Panic! The Second Raid: Zenyasai - Scene 00,45,COMPLETED,1
45,gray,7248,Gunbuster Renewal EX,0,COMPLETED,3
45,gray,4130,Petit Eva: Evangelion@School,5,COMPLETED,24
45,gray,17659,GUNNM 3D Special,0,COMPLETED,1
45,gray,20486,Z/X IGNITION,30,COMPLETED,12
45,gray,20496,World Conquest Zvezda Plot,60,COMPLETED,12
45,gray,20447,Noragami,70,COMPLETED,12
45,gray,20488,Inari Kon Kon,50,COMPLETED,10
45,gray,17879,Tamako Market Specials,30,COMPLETED,6
45,gray,14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,0,COMPLETED,1
45,gray,15979,Eureka Seven AO: Aratanari Fukaki Ao,0,COMPLETED,10
45,gray,13271,Hunter x Hunter: Phantom Rouge,60,COMPLETED,1
45,gray,12117,Case Closed: The Eleventh Striker,40,COMPLETED,1
45,gray,20526,MUSHI-SHI OVA,80,COMPLETED,1
45,gray,1922,Urusei Yatsura Movie 3: Remember My Love,40,COMPLETED,1
45,gray,12189,Hyouka,0,COMPLETED,22
45,gray,8440,Black Lagoon Omake,55,COMPLETED,7
45,gray,3015,Legend of the Galactic Heroes Gaiden: Golden Wings,55,COMPLETED,1
45,gray,3016,Legend of the Galactic Heroes: Overture to a New War,65,COMPLETED,1
45,gray,20524,Beyond the Boundary: Idol Trial!,25,COMPLETED,5
45,gray,20478,Natsume's Book of Friends OVA,45,COMPLETED,1
45,gray,17637,Miyakawa-ke no Kuufuku,45,COMPLETED,10
45,gray,10739,Panty & Stocking in Sanitarybox,45,COMPLETED,1
45,gray,20423,Kamisama no Inai Nichiyoubi: Kioku,20,COMPLETED,1
45,gray,12101,Magical Girl Lyrical Nanoha: Lyrical Toy Box,0,COMPLETED,1
45,gray,4450,Chrno Crusade: Azmaria's Lessons,0,COMPLETED,11
